User,stress_level,Shifting_1_Shifting_Congruent_RT,Shifting_1_Shifting_Congruent_Accuracy,Shifting_1_Shifting_Congruent_FA,Shifting_1_Shifting_Incongruent_RT,Shifting_1_Shifting_Incongruent_Accuracy,Shifting_1_Shifting_Incongruent_FA,Shifting_1_Total_Errors,Shifting_2_Shifting_Congruent_RT,Shifting_2_Shifting_Congruent_Accuracy,Shifting_2_Shifting_Congruent_FA,Shifting_2_Shifting_Incongruent_RT,Shifting_2_Shifting_Incongruent_Accuracy,Shifting_2_Shifting_Incongruent_FA,Shifting_2_Total_Errors,Shifting_3_Shifting_Congruent_RT,Shifting_3_Shifting_Congruent_Accuracy,Shifting_3_Shifting_Congruent_FA,Shifting_3_Shifting_Incongruent_RT,Shifting_3_Shifting_Incongruent_Accuracy,Shifting_3_Shifting_Incongruent_FA,Shifting_3_Total_Errors,Shifting_4_Shifting_Congruent_RT,Shifting_4_Shifting_Congruent_Accuracy,Shifting_4_Shifting_Congruent_FA,Shifting_4_Shifting_Incongruent_RT,Shifting_4_Shifting_Incongruent_Accuracy,Shifting_4_Shifting_Incongruent_FA,Shifting_4_Total_Errors,Shifting_5_Shifting_Congruent_RT,Shifting_5_Shifting_Congruent_Accuracy,Shifting_5_Shifting_Congruent_FA,Shifting_5_Shifting_Incongruent_RT,Shifting_5_Shifting_Incongruent_Accuracy,Shifting_5_Shifting_Incongruent_FA,Shifting_5_Total_Errors,Shifting_6_Shifting_Congruent_RT,Shifting_6_Shifting_Congruent_Accuracy,Shifting_6_Shifting_Congruent_FA,Shifting_6_Shifting_Incongruent_RT,Shifting_6_Shifting_Incongruent_Accuracy,Shifting_6_Shifting_Incongruent_FA,Shifting_6_Total_Errors,Shifting_7_Shifting_Congruent_RT,Shifting_7_Shifting_Congruent_Accuracy,Shifting_7_Shifting_Congruent_FA,Shifting_7_Shifting_Incongruent_RT,Shifting_7_Shifting_Incongruent_Accuracy,Shifting_7_Shifting_Incongruent_FA,Shifting_7_Total_Errors,Shifting_8_Shifting_Congruent_RT,Shifting_8_Shifting_Congruent_Accuracy,Shifting_8_Shifting_Congruent_FA,Shifting_8_Shifting_Incongruent_RT,Shifting_8_Shifting_Incongruent_Accuracy,Shifting_8_Shifting_Incongruent_FA,Shifting_8_Total_Errors,Memory_a_WM_Hits,Memory_a_WM_FA,Memory_a_WM_PR,Memory_a_Min_moves_exit,Memory_a_n_Attempts,Memory_a_WM_Return_Efficiency,Memory_b_WM_Hits,Memory_b_WM_FA,Memory_b_WM_PR,Memory_b_Min_moves_exit,Memory_b_n_Attempts,Memory_b_WM_Return_Efficiency,Memory_c_WM_Hits,Memory_c_WM_FA,Memory_c_WM_PR,Memory_c_Min_moves_exit,Memory_c_n_Attempts,Memory_c_WM_Return_Efficiency,Memory_d_WM_Hits,Memory_d_WM_FA,Memory_d_WM_PR,Memory_d_Min_moves_exit,Memory_d_n_Attempts,Memory_d_WM_Return_Efficiency,Memory_e_WM_Hits,Memory_e_WM_FA,Memory_e_WM_PR,Memory_e_Min_moves_exit,Memory_e_n_Attempts,Memory_e_WM_Return_Efficiency,Memory_f_WM_Hits,Memory_f_WM_FA,Memory_f_WM_PR,Memory_f_Min_moves_exit,Memory_f_n_Attempts,Memory_f_WM_Return_Efficiency,Memory_fg_WM_Hits,Memory_fg_WM_FA,Memory_fg_WM_PR,Memory_fg_Min_moves_exit,Memory_fg_n_Attempts,Memory_fg_WM_Return_Efficiency,Memory_g_WM_Hits,Memory_g_WM_FA,Memory_g_WM_PR,Memory_g_Min_moves_exit,Memory_g_n_Attempts,Memory_g_WM_Return_Efficiency
483,0,0.27334812499965655,1.0,0.0,0.33201828683751006,1.0,0.0,0.0,0.20245928797742116,1.0,0.0,0.06750329203684456,1.0,0.0,0.0,0.219080616817036,0.9999999999999999,0.0,0.6520507941958348,1.0,0.0,0.0,0.3994192927926642,0.7638888888888887,0.0,0.5206567613485826,0.6428571428571428,0.0,0.0,0.5011373761322578,0.48979591836734676,0.0,0.3554097728656436,0.6888888888888887,0.0,0.0,0.44819038752866547,1.0,0.0,0.3060515745767022,1.0,0.0,0.0,0.5889927541070477,0.7231121281464534,0.0,0.5458769479858943,0.12,0.5,0.5,0.6893841025659881,0.5454545454545454,0.0,0.5526321152634284,1.0,0.0,0.0,0.0,0.1,0.39999999999999997,0.0,0.0,0.7578947368421054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.09090909090909091,0.09090909090909094,0.0,0.0,0.7986111111111112,0.0,0.7500000000000001,0.2500000000000001,0.0,0.0,0.16666666666666674,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,0.5333333333333332,0.0,0.0,1.0,0.0,0.07999999999999999,0.011235955056179768,0.0,0.0,0.6225296442687747
484,0,0.37192961221940724,1.0,0.0,0.31776220493769053,0.6,0.16666666666666669,0.16666666666666666,0.05787242442424989,1.0,0.0,0.10473962808255567,1.0,0.0,0.0,0.28308681670623803,0.9999999999999999,0.0,0.40585352465763047,1.0,0.0,0.0,0.4472652609214135,1.0,0.0,0.3881628614420574,0.6875,0.0,0.0,0.407726498680254,1.0,0.0,0.4585520294027987,0.6499999999999999,0.0,0.0,0.279291572253684,1.0,0.0,0.21593651943941544,1.0,0.0,0.0,0.3850522485403297,0.7950310559006211,0.0,0.40353455776065034,1.0,0.0,0.0,0.6543394620610621,0.75,0.0,0.3515638100020173,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0833333333333333,0.46666666666666656,0.0,0.0,0.8467741935483871,0.0,0.059999999999999984,0.02247191011235955,0.0,0.0,0.6885869565217391
485,0,0.2537282689514383,0.0,0.9999999999999999,0.7603172965604506,1.0,0.0,0.16666666666666666,0.24619436652279558,1.0,0.0,0.21432610728244766,1.0,0.0,0.0,0.4548849297257783,0.9999999999999999,0.0,0.5567282571984251,0.5000000000000001,0.5,0.5,0.4836063844844385,0.4848484848484848,0.0,0.5135474949312818,1.0,0.0,0.0,0.5595604951809583,1.0,0.0,0.4432975848927628,0.6888888888888887,0.19999999999999998,0.16666666666666666,0.3255113143809137,1.0,0.0,0.30460352029654225,1.0,0.0,0.0,0.6840203405150586,0.7950310559006211,0.0,0.49039689047276536,1.0,0.0,0.0,0.7012922393628206,0.75,0.0,0.4408024995571518,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.09090909090909091,0.09090909090909094,0.0,0.0,0.7986111111111112,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.19999999999999993,0.36363636363636365,0.0,0.0,0.7142857142857142,0.0,0.0,0.5333333333333332,0.0,0.0,1.0,0.0,0.0,0.056179775280898875,0.0,0.14285714285714288,1.0
486,0,0.5691560719875752,1.0,0.0,0.4354178900007075,1.0,0.0,0.0,0.45553216011177156,1.0,0.0,0.3052823030128295,0.16666666666666663,0.5,0.33333333333333337,0.2863082913435628,0.9999999999999999,0.0,0.7072565338063334,1.0,0.0,0.0,0.4455500306780776,1.0,0.0,0.40697402225371127,1.0,0.0,0.0,0.4153766939497829,1.0,0.0,0.35049019797136427,1.0,0.0,0.0,0.2832314307498258,1.0,0.0,0.23642031959718598,0.43333333333333346,0.3333333333333333,0.25,0.36966122713562466,0.9468599033816427,0.0,0.49085198386384576,0.2666666666666666,1.0,1.0,0.6699504115124573,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,0.5333333333333332,0.0,0.0,1.0,0.0,0.01999999999999999,0.0449438202247191,0.0,0.0,0.8702445652173914
487,0,0.2951194890249341,1.0,0.0,0.4116904687618193,1.0,0.0,0.0,0.2373051546202267,1.0,0.0,0.14949471430771655,1.0,0.0,0.0,0.22685727765313995,0.9999999999999999,0.0,0.15030203864969405,0.5000000000000001,0.5,0.5,0.28164845969572394,0.24444444444444424,0.0,0.22340271244547144,0.6428571428571428,0.0,0.0,0.3619300323538792,1.0,0.0,0.41643058433085073,1.0,0.0,0.0,0.20250443812796254,0.4722222222222222,0.33333333333333326,0.2340797626520285,0.6458333333333334,0.16666666666666663,0.25,0.28983153219902436,0.6224256292906178,0.0,0.30275715012631976,0.45,0.0,0.0,0.48560043379828893,0.75,0.0,0.431809951873919,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.7894736842105262,1.0,0.75,0.0,0.75,0.03305785123966953,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0833333333333333,0.46666666666666656,0.0,0.0,0.8467741935483871,0.0,0.0,0.056179775280898875,0.0,0.0,1.0
489,0,0.33118301514640497,1.0,0.0,0.767833671022919,1.0,0.0,0.0,0.5349163578084574,1.0,0.0,0.3985710622996476,1.0,0.0,0.0,0.527252838504858,0.9999999999999999,0.0,0.4929850058648203,0.5000000000000001,0.5,0.5,0.6428510443926536,0.7424242424242425,0.0,0.528541609772186,0.4642857142857143,0.0,0.0,0.5252204056352581,1.0,0.0,0.4691115125378482,1.0,0.0,0.0,0.46276382195365895,1.0,0.0,0.30711163884798287,1.0,0.0,0.0,0.8100197590881686,0.7950310559006211,0.0,0.5961635003757754,1.0,0.0,0.0,0.7658421811321918,0.75,0.0,0.5275001112328008,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.3157894736842105,0.3333333333333333,0.3125,0.0,0.25,0.24793388429752067,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.24999999999999994,0.7500000000000002,0.0,0.0,0.6428571428571428,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0833333333333333,0.46666666666666656,0.0,0.0,0.8467741935483871,0.0,0.039999999999999994,0.033707865168539325,0.0,0.0,0.7693236714975846
490,0,0.2792227529561502,1.0,0.0,0.17156451509138324,1.0,0.0,0.0,0.173027955365466,0.375,0.0,0.5385951922772706,1.0,0.0,0.0,0.2615710124659956,0.9999999999999999,0.0,0.38439443713253374,1.0,0.0,0.0,0.2974806768051158,1.0,0.0,0.22795903333732553,1.0,0.0,0.0,0.2590302166505142,1.0,0.0,0.17786797917977312,1.0,0.0,0.0,0.18803790160660971,1.0,0.0,0.16662891406267571,1.0,0.0,0.0,0.28535748974799874,0.7950310559006211,0.0,0.2912862816231734,1.0,0.0,0.0,0.4577188172765051,0.75,0.0,0.24901496545402715,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.3157894736842105,0.3333333333333333,0.3125,0.0,0.25,0.24793388429752067,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0833333333333333,0.46666666666666656,0.0,0.0,0.8467741935483871,0.0,0.01999999999999999,0.0449438202247191,0.0,0.0,0.8702445652173914
491,0,0.27067816266521627,1.0,0.0,0.30406953285992966,0.6,0.0,0.0,0.1730608703169905,1.0,0.0,0.13511027245487786,1.0,0.0,0.0,0.2132931292463805,0.9999999999999999,0.0,0.558452442902925,1.0,0.0,0.0,0.2673519237149829,1.0,0.0,0.23037089705893415,0.3750000000000001,0.4,0.16666666666666666,0.48290863838476056,1.0,0.0,0.4151059065731171,1.0,0.0,0.0,0.24940477665130512,1.0,0.0,0.22093773415589002,1.0,0.0,0.0,0.4619684032001902,0.7950310559006211,0.0,0.43552032506309685,1.0,0.0,0.0,0.6732366049162835,0.75,0.0,0.4129531768568066,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.3157894736842105,0.3333333333333333,0.3125,0.0,0.25,0.24793388429752067,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0833333333333333,0.46666666666666656,0.0,0.0,0.8467741935483871,0.0,0.059999999999999984,0.02247191011235955,0.0,0.0,0.6885869565217391
492,0,0.45016863977431565,1.0,0.0,0.23065863896312555,1.0,0.0,0.0,0.43536609163075857,1.0,0.0,0.13132287976581725,1.0,0.0,0.0,0.17368479264079256,0.9999999999999999,0.0,0.5331921134048894,1.0,0.0,0.0,0.37103397212557815,1.0,0.0,0.3934773266884309,1.0,0.0,0.0,0.511014300876783,1.0,0.0,0.36801425856720826,1.0,0.0,0.0,0.22028642896804673,1.0,0.0,0.2206459683250072,1.0,0.0,0.0,0.5223758678181987,0.8593350383631715,0.0,0.35985754915675816,0.6333333333333335,0.5,0.5,0.7173737863759676,0.75,0.0,0.4622578418463134,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.75,0.0,0.0,0.625,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,0.5333333333333332,0.0,0.0,1.0,0.0,0.039999999999999994,0.033707865168539325,0.0,0.0,0.7693236714975846
494,0,0.28644916977381024,1.0,0.0,0.2681392572181727,0.6,0.16666666666666669,0.16666666666666666,0.13169392775876937,0.375,0.9999999999999999,0.2892540365054988,0.375,0.5,1.0,0.24496662616428452,0.5000000000000001,1.0,0.13827653941898774,0.16666666666666663,0.5,1.0,0.35467012089979205,1.0,0.0,0.26796083345599797,0.44444444444444453,0.19999999999999998,0.08333333333333334,0.39994327581792777,0.48979591836734676,0.5,0.3209965179164753,0.4105263157894737,0.5999999999999999,0.8333333333333333,0.2123155578998507,0.0,1.0,0.1987461661150384,0.46875,0.16666666666666663,0.5,0.47854664310962935,0.8593350383631715,0.0,0.23585091601430186,0.6333333333333335,0.5,0.5,0.4381452488012553,0.23076923076923062,0.49999999999999994,0.496716222649203,0.514285714285714,0.49999999999999994,1.0,0.0,0.0,0.6,0.0,0.0,1.0,0.3157894736842105,0.3333333333333333,0.3125,0.0,0.25,0.24793388429752067,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.18181818181818182,0.0,0.0,0.0,0.6547619047619049,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.19999999999999993,0.36363636363636365,0.0,0.0,0.7142857142857142,0.0,0.0833333333333333,0.46666666666666656,0.0,0.0,0.8467741935483871,0.0,0.07999999999999999,0.011235955056179768,0.0,0.0,0.6225296442687747
496,0,0.3937003330048536,1.0,0.0,0.24485256502170638,1.0,0.0,0.0,0.21194237573118277,1.0,0.0,0.1417006610697245,1.0,0.0,0.0,0.17011807747845015,0.9999999999999999,0.0,0.3839663285821017,1.0,0.0,0.0,0.2762822575845797,0.7638888888888887,0.0,0.4155676606422573,0.6428571428571428,0.0,0.0,0.41859480337896154,1.0,0.0,0.3523547308122205,0.6499999999999999,0.19999999999999998,0.16666666666666666,0.24466590159575424,1.0,0.0,0.15519766397278914,0.43333333333333346,0.3333333333333333,0.25,0.4688755353468015,0.7950310559006211,0.0,0.40502684460029714,1.0,0.0,0.0,0.45992353896401666,0.5454545454545454,0.0,0.4645223313359921,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0833333333333333,0.46666666666666656,0.0,0.0,0.8467741935483871,0.0,0.07999999999999999,0.011235955056179768,0.0,0.0,0.6225296442687747
497,0,0.22636701542682497,1.0,0.0,0.31130679022641505,1.0,0.0,0.0,0.1922580770203402,1.0,0.0,0.13244192864622636,1.0,0.0,0.0,0.21156974316730082,0.9999999999999999,0.0,0.37637449558334213,1.0,0.0,0.0,0.486702038490514,0.7424242424242425,0.0,0.3115280708263076,1.0,0.0,0.0,0.4473867611705284,0.6753246753246755,0.0,0.37721422403314303,1.0,0.0,0.0,0.2702774642449028,0.703125,0.33333333333333326,0.20453587266481627,0.6851851851851851,0.0,0.125,0.32640932651048626,0.8593350383631715,0.0,0.2939144418672994,0.6333333333333335,0.5,0.5,0.48906170226127016,0.5454545454545454,0.0,0.27813363827449833,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.3157894736842105,0.3333333333333333,0.3125,0.0,0.25,0.24793388429752067,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0833333333333333,0.46666666666666656,0.0,0.0,0.8467741935483871,0.0,0.059999999999999984,0.02247191011235955,0.0,0.0,0.6885869565217391
498,0,0.2856815118888125,1.0,0.0,0.2873228122313712,1.0,0.0,0.0,0.20763112507225123,1.0,0.0,0.08211895322597731,1.0,0.0,0.0,0.2392651539903476,0.9999999999999999,0.0,0.4358595539833891,1.0,0.0,0.0,0.24020566054388115,0.7424242424242425,0.0,0.3213563781615946,0.6875,0.0,0.0,0.49009432440754014,1.0,0.0,0.42554109785055816,1.0,0.0,0.0,0.24477645717005742,1.0,0.0,0.19820229219031324,1.0,0.0,0.0,0.41140474938342897,0.7950310559006211,0.0,0.46087166423730075,1.0,0.0,0.0,0.6452867189818555,0.75,0.0,0.3058782303187434,0.43333333333333335,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,0.5333333333333332,0.0,0.0,1.0,0.0,0.01999999999999999,0.0449438202247191,0.0,0.0,0.8702445652173914
499,0,0.7980784268535858,1.0,0.0,0.4830773089139071,1.0,0.0,0.0,0.699477392588939,1.0,0.0,0.2184996196766721,1.0,0.0,0.0,0.42028676631215506,0.9999999999999999,0.0,0.30493606286945074,0.5000000000000001,0.5,0.5,0.3450292787990606,1.0,0.0,0.2533174213280064,1.0,0.0,0.0,0.2108699528713477,1.0,0.0,0.08720172523563036,0.6499999999999999,0.19999999999999998,0.16666666666666666,0.17079239977756994,1.0,0.0,0.09676865974675763,0.6851851851851851,0.16666666666666663,0.125,0.3030067034770823,0.7950310559006211,0.0,0.3003110737638385,1.0,0.0,0.0,0.39682070996225227,0.375,0.0,0.24823792409101905,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.481203007518797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.75,0.0,0.0,0.625,0.0,0.09090909090909091,0.09090909090909094,0.0,0.0,0.7986111111111112,0.0,0.24999999999999994,0.7500000000000002,0.0,0.0,0.6428571428571428,0.0,0.39999999999999997,0.2727272727272727,0.0,0.0,0.5,0.0,0.0833333333333333,0.46666666666666656,0.0,0.0,0.8467741935483871,0.14179104477611937,0.15999999999999998,0.17977528089887646,0.0,0.14285714285714288,0.17567135549872115
500,0,0.2276354395916274,1.0,0.0,0.2865218641625408,1.0,0.0,0.0,0.04537772126239345,1.0,0.0,0.09352522567051264,1.0,0.0,0.0,0.2546643271749548,0.9999999999999999,0.0,0.18721697262997714,0.5000000000000001,0.0,0.0,0.3240949586880981,1.0,0.0,0.3263726256225382,1.0,0.0,0.0,0.3503420375354858,1.0,0.0,0.2864061016116188,1.0,0.0,0.0,0.2611176055860641,1.0,0.0,0.22684114287830154,1.0,0.0,0.0,0.41126742073973643,1.0,0.0,0.27010142750413074,0.2666666666666666,0.5,0.5,0.5800631335404425,0.75,0.0,0.43630619822837663,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0833333333333333,0.46666666666666656,0.0,0.0,0.8467741935483871,0.0,0.01999999999999999,0.0449438202247191,0.0,0.0,0.8702445652173914
501,0,0.23897491102069524,1.0,0.0,0.2608997142702641,0.6,0.16666666666666669,0.16666666666666666,0.11712273079000629,1.0,0.0,0.07536767252139126,1.0,0.0,0.0,0.14551634742087755,0.9999999999999999,0.0,0.22832363307453618,0.5000000000000001,0.5,0.5,0.2461733794468973,0.7424242424242425,0.0,0.28737424720276195,1.0,0.0,0.0,0.41693357042043094,0.6753246753246755,0.0,0.5458683485090815,0.6499999999999999,0.19999999999999998,0.16666666666666666,0.2940453153182948,1.0,0.0,0.23289945168545745,1.0,0.0,0.0,0.3817574287979409,0.7950310559006211,0.0,0.445782565912903,1.0,0.0,0.0,0.588285846726066,0.75,0.0,0.5678515557914824,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.24999999999999994,0.7500000000000002,0.0,0.0,0.6428571428571428,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0833333333333333,0.46666666666666656,0.0,0.0,0.8467741935483871,0.014925373134328367,0.09999999999999999,0.02247191011235955,0.0,0.0,0.4809782608695652
502,0,0.13036598249764775,1.0,0.0,0.10609105489111248,0.6,0.16666666666666669,0.16666666666666666,0.11535905419715331,1.0,0.0,0.2564295711108443,1.0,0.0,0.0,0.2127079242333864,0.9999999999999999,0.0,0.2257505174926823,1.0,0.0,0.0,0.20279698392642465,1.0,0.0,0.18821550684754274,1.0,0.0,0.0,0.2519256726641297,1.0,0.0,0.20985911815242764,1.0,0.0,0.0,0.1945381277891731,1.0,0.0,0.2664387239294475,0.6851851851851851,0.16666666666666663,0.125,0.30406608503003163,0.9043478260869565,0.0,0.34421047065495314,0.6333333333333335,0.5,0.5,0.36885659449955444,0.75,0.0,0.28624538057037296,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,0.5333333333333332,0.0,0.0,1.0,0.014925373134328367,0.059999999999999984,0.0449438202247191,0.0,0.0,0.5674818840579711
503,0,0.30782371181911056,1.0,0.0,0.3769574022990369,1.0,0.0,0.0,0.11890055409629971,1.0,0.0,0.08823862059973098,1.0,0.0,0.0,0.1802374128106519,0.9999999999999999,0.0,0.3300151780903977,1.0,0.0,0.0,0.3972853454032922,1.0,0.0,0.24164373182961202,1.0,0.0,0.0,0.45992759849513265,1.0,0.0,0.39218057721242017,1.0,0.0,0.0,0.25248204993260787,1.0,0.0,0.21740783830218277,1.0,0.0,0.0,0.6396870452087731,0.7950310559006211,0.0,0.3555924023139985,1.0,0.0,0.0,0.6563345242092578,0.75,0.0,0.3497237508761768,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.3157894736842105,0.3333333333333333,0.3125,0.0,0.25,0.24793388429752067,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.18181818181818182,0.0,0.0,0.0,0.6547619047619049,0.0,0.24999999999999994,0.7500000000000002,0.0,0.0,0.6428571428571428,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,0.5333333333333332,0.0,0.0,1.0,0.0,0.039999999999999994,0.033707865168539325,0.0,0.0,0.7693236714975846
504,0,0.8563272784720188,1.0,0.0,1.0,1.0,0.0,0.0,0.23271650651478806,1.0,0.0,0.2089401741363382,0.16666666666666663,0.5,0.33333333333333337,0.5082650921331548,0.9999999999999999,0.0,0.724725385204096,1.0,0.0,0.0,0.5976244158256268,1.0,0.0,0.4302862702611703,1.0,0.0,0.0,0.5088653625026873,0.4505494505494505,0.0,0.4144021872629336,0.37777777777777777,0.3999999999999999,0.33333333333333326,0.38876436195893954,1.0,0.0,0.34248656981204606,0.7166666666666668,0.0,0.0,0.6108597899410138,0.3304347826086959,1.0,0.5703776766886874,1.0,0.0,0.5,0.608982093230227,0.75,0.0,0.7467773810252649,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.24999999999999994,0.7500000000000002,0.0,0.0,0.6428571428571428,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,0.5333333333333332,0.0,0.0,1.0,0.0,0.0,0.056179775280898875,0.0,0.0,1.0
505,0,0.5109221940153413,0.0,0.0,0.39665547963878256,1.0,0.0,0.0,0.2652581914418196,1.0,0.0,0.1699642725795852,1.0,0.0,0.0,0.19496362333820105,0.9999999999999999,0.0,0.45091998054403776,1.0,0.0,0.0,0.48236532770813795,1.0,0.0,0.36741075540006046,0.6428571428571428,0.0,0.0,0.44518648811541184,1.0,0.0,0.6802859111989819,0.6499999999999999,0.0,0.0,0.3180322253804379,1.0,0.0,0.2398408121132959,1.0,0.0,0.0,0.525003202210231,0.9043478260869565,0.0,0.5826398615484051,0.2666666666666666,0.0,0.0,0.6345747398319546,0.75,0.0,0.5893069255678027,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.45454545454545453,0.0,0.0,1.0,0.0,0.0833333333333333,0.46666666666666656,0.0,0.0,0.8467741935483871,0.14179104477611937,0.11999999999999998,0.20224719101123595,0.0,0.14285714285714288,0.18902853260869568
