,User,Level1_Baseline_RT,Level1_Baseline_TTL,Level2_Baseline_RT,Level2_Baseline_TTL,Level3_Baseline_RT,Level3_Baseline_TTL,Level4_Baseline_RT,Level4_Baseline_TTL,Inhibition_1_RI_RT,Inhibition_1_RI_False_Alarms,Inhibition_2_RI_RT,Inhibition_2_RI_False_Alarms,Inhibition_3_RI_RT,Inhibition_3_RI_False_Alarms,Inhibition_4_RI_RT,Inhibition_4_RI_False_Alarms,Inhibition_5a_RI_RT,Inhibition_5a_RI_False_Alarms,Inhibition_6a_RI_RT,Inhibition_6a_RI_False_Alarms,Inhibition_7a_RI_RT,Inhibition_7a_RI_False_Alarms,Inhibition_8a_RI_RT,Inhibition_8a_RI_False_Alarms,Shifting_1_Shifting_Congruent_RT,Shifting_1_Shifting_Congruent_Accuracy,Shifting_1_Shifting_Congruent_FA,Shifting_1_Shifting_Incongruent_RT,Shifting_1_Shifting_Incongruent_Accuracy,Shifting_1_Shifting_Incongruent_FA,Shifting_1_Total_Errors,Shifting_2_Shifting_Congruent_RT,Shifting_2_Shifting_Congruent_Accuracy,Shifting_2_Shifting_Congruent_FA,Shifting_2_Shifting_Incongruent_RT,Shifting_2_Shifting_Incongruent_Accuracy,Shifting_2_Shifting_Incongruent_FA,Shifting_2_Total_Errors,Shifting_3_Shifting_Congruent_RT,Shifting_3_Shifting_Congruent_Accuracy,Shifting_3_Shifting_Congruent_FA,Shifting_3_Shifting_Incongruent_RT,Shifting_3_Shifting_Incongruent_Accuracy,Shifting_3_Shifting_Incongruent_FA,Shifting_3_Total_Errors,Shifting_4_Shifting_Congruent_RT,Shifting_4_Shifting_Congruent_Accuracy,Shifting_4_Shifting_Congruent_FA,Shifting_4_Shifting_Incongruent_RT,Shifting_4_Shifting_Incongruent_Accuracy,Shifting_4_Shifting_Incongruent_FA,Shifting_4_Total_Errors,Shifting_5_Shifting_Congruent_RT,Shifting_5_Shifting_Congruent_Accuracy,Shifting_5_Shifting_Congruent_FA,Shifting_5_Shifting_Incongruent_RT,Shifting_5_Shifting_Incongruent_Accuracy,Shifting_5_Shifting_Incongruent_FA,Shifting_5_Total_Errors,Shifting_6_Shifting_Congruent_RT,Shifting_6_Shifting_Congruent_Accuracy,Shifting_6_Shifting_Congruent_FA,Shifting_6_Shifting_Incongruent_RT,Shifting_6_Shifting_Incongruent_Accuracy,Shifting_6_Shifting_Incongruent_FA,Shifting_6_Total_Errors,Shifting_7_Shifting_Congruent_RT,Shifting_7_Shifting_Congruent_Accuracy,Shifting_7_Shifting_Congruent_FA,Shifting_7_Shifting_Incongruent_RT,Shifting_7_Shifting_Incongruent_Accuracy,Shifting_7_Shifting_Incongruent_FA,Shifting_7_Total_Errors,Shifting_8_Shifting_Congruent_RT,Shifting_8_Shifting_Congruent_Accuracy,Shifting_8_Shifting_Congruent_FA,Shifting_8_Shifting_Incongruent_RT,Shifting_8_Shifting_Incongruent_Accuracy,Shifting_8_Shifting_Incongruent_FA,Shifting_8_Total_Errors,Inversion_1_CogInhib_Incongruent_Accuracy,Inversion_1_CogInhib_Incongruent_RT,Inversion_1_Conflict_Resolution_Accuracy,Inversion_1_Conflict_Resolution_RT,Inversion_2_CogInhib_Incongruent_Accuracy,Inversion_2_CogInhib_Incongruent_RT,Inversion_2_Conflict_Resolution_Accuracy,Inversion_2_Conflict_Resolution_RT,Inversion_3_CogInhib_Incongruent_Accuracy,Inversion_3_CogInhib_Incongruent_RT,Inversion_3_Conflict_Resolution_Accuracy,Inversion_3_Conflict_Resolution_RT,Inversion_4_CogInhib_Incongruent_Accuracy,Inversion_4_CogInhib_Incongruent_RT,Inversion_4_Conflict_Resolution_Accuracy,Inversion_4_Conflict_Resolution_RT,Inversion_Alt_1_CogInhib_Incongruent_Accuracy,Inversion_Alt_1_CogInhib_Incongruent_RT,Inversion_Alt_1_Conflict_Resolution_Accuracy,Inversion_Alt_1_Conflict_Resolution_RT,Inversion_5_CogInhib_Incongruent_Accuracy,Inversion_5_CogInhib_Incongruent_RT,Inversion_5_Conflict_Resolution_Accuracy,Inversion_5_Conflict_Resolution_RT,Inversion_6_CogInhib_Incongruent_Accuracy,Inversion_6_CogInhib_Incongruent_RT,Inversion_6_Conflict_Resolution_Accuracy,Inversion_6_Conflict_Resolution_RT,Inversion_7_CogInhib_Incongruent_Accuracy,Inversion_7_CogInhib_Incongruent_RT,Inversion_7_Conflict_Resolution_Accuracy,Inversion_7_Conflict_Resolution_RT,Inversion_8_CogInhib_Incongruent_Accuracy,Inversion_8_CogInhib_Incongruent_RT,Inversion_8_Conflict_Resolution_Accuracy,Inversion_8_Conflict_Resolution_RT,Memory_a_WM_Hits,Memory_a_WM_FA,Memory_a_WM_PR,Memory_a_Min_moves_exit,Memory_a_n_Attempts,Memory_a_WM_Return_Efficiency,Memory_b_WM_Hits,Memory_b_WM_FA,Memory_b_WM_PR,Memory_b_Min_moves_exit,Memory_b_n_Attempts,Memory_b_WM_Return_Efficiency,Memory_c_WM_Hits,Memory_c_WM_FA,Memory_c_WM_PR,Memory_c_Min_moves_exit,Memory_c_n_Attempts,Memory_c_WM_Return_Efficiency,Memory_d_WM_Hits,Memory_d_WM_FA,Memory_d_WM_PR,Memory_d_Min_moves_exit,Memory_d_n_Attempts,Memory_d_WM_Return_Efficiency,Memory_e_WM_Hits,Memory_e_WM_FA,Memory_e_WM_PR,Memory_e_Min_moves_exit,Memory_e_n_Attempts,Memory_e_WM_Return_Efficiency,Memory_f_WM_Hits,Memory_f_WM_FA,Memory_f_WM_PR,Memory_f_Min_moves_exit,Memory_f_n_Attempts,Memory_f_WM_Return_Efficiency,Memory_fg_WM_Hits,Memory_fg_WM_FA,Memory_fg_WM_PR,Memory_fg_Min_moves_exit,Memory_fg_n_Attempts,Memory_fg_WM_Return_Efficiency,Memory_g_WM_Hits,Memory_g_WM_FA,Memory_g_WM_PR,Memory_g_Min_moves_exit,Memory_g_n_Attempts,Memory_g_WM_Return_Efficiency
36,437,0.7260474264621735,1.452094852924347,0.5935224890708923,1.1870449781417847,0.7785169899463653,3.892584949731827,0.5762080013751983,2.881040006875992,0.6718016862869263,20.0,0.4710933218399684,0.0,0.6204500099023184,22.22222222222222,0.4820000014521859,33.33333333333333,0.6523625254631042,11.11111111111111,0.5044311119450463,22.22222222222222,0.48772748187184334,30.76923076923077,0.544353184374896,16.0,1.0085600912570953,1.0,0.0,0.6529000202814738,1.0,0.0,0.0,0.8104150295257568,1.0,0.0,0.39602500200271606,1.0,0.0,0.0,0.5010550171136856,1.0,0.0,0.6863050311803818,1.0,0.0,0.0,0.5697454988956452,1.0,0.0,0.5295438973440064,0.7777777777777778,1.0,1.0,0.47452044216069306,0.9090909090909091,1.0,0.704931877553463,1.0,0.0,1.0,0.9281859397888184,1.0,0.0,0.6094543598592281,1.0,0.0,0.0,0.5553843017135348,0.5714285714285714,0.0,0.6945480167865753,1.0,0.0,0.0,0.550026023387909,0.6,0.0,0.5560570120811462,1.0,0.0,0.0,0.75,1.5367877036333084,0.0,0.0,1.0,1.5508599877357483,0.0,0.0,0.75,0.9438762068748474,0.0,0.0,1.0,1.16361669699351,0.0,0.0,0.0,1.4729150533676147,0.5,1.4839074611663818,1.0,1.2259563505649567,0.0,0.0,0.8888888888888888,0.8662033412191603,0.0,0.0,0.7391304347826086,0.894619582787804,0.0,0.0,1.0,1.0328531915491277,0.0,0.0,1.0,0.25,0.75,4.0,1.0,0.8,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.2,0.8,5.0,1.0,0.8333333333333334,1.0,0.4,0.6,5.0,1.0,0.7142857142857143,1.0,0.16666666666666666,0.8333333333333334,6.0,1.0,0.8571428571428571,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.2857142857142857,0.7142857142857143,7.0,1.0,0.7777777777777778
37,438,0.502892479300499,1.005784958600998,0.37269750237464905,0.7453950047492981,0.28498101234436035,1.4249050617218018,0.22750200033187867,1.3289550095796585,0.39363335569699603,20.0,0.2775116637349129,16.666666666666664,0.40395498275756836,0.0,0.3376190824942155,14.285714285714285,0.4190112575888634,20.0,0.403082512319088,14.285714285714285,0.31811124831438065,27.27272727272727,0.3162859163501046,0.0,0.45092250406742096,1.0,0.0,0.4072483479976654,1.0,0.0,0.0,0.5281399935483932,1.0,0.0,0.22286000847816467,1.0,0.0,0.0,0.2463800013065338,1.0,0.0,0.5262287147343159,1.0,0.0,0.0,0.4274861183431413,1.0,0.0,0.3728641668955485,1.0,0.0,0.0,0.35125799775123595,1.0,0.0,0.36362214599336895,1.0,0.0,0.0,0.35381071269512177,0.8571428571428571,1.0,0.3634762465953827,1.0,0.0,1.0,0.3163335674575397,0.5714285714285714,0.0,0.37690799236297606,1.0,0.0,0.0,0.31943182240832935,0.5454545454545454,0.0,0.41042399406433105,1.0,0.0,0.0,1.0,0.4672024995088577,0.0,0.0,1.0,0.20585750043392181,0.0,0.0,1.0,0.4159975051879883,0.0,0.0,1.0,0.5278583467006683,0.0,0.0,0.0,0.5823000073432922,1.0,0.9464350342750549,1.0,0.4395274966955185,0.0,0.0,1.0,0.4566235670021602,0.0,0.0,0.8888888888888888,0.3444272213511997,0.0,0.0,0.9090909090909091,0.40847499804063275,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0
39,440,0.5566874668002129,1.1133749336004257,0.3826174773275852,0.7652349546551704,0.33403597474098207,1.6701798737049103,0.2789310127496719,1.3946550637483597,0.420671671628952,11.11111111111111,0.4135933717091878,0.0,0.47461998462677,0.0,0.34857273372736847,0.0,0.41083620861172676,0.0,0.42840876430273056,0.0,0.3730643726885319,11.11111111111111,0.4396309419111772,8.695652173913043,0.6397974640130997,1.0,0.0,0.2727400213479996,1.0,0.0,0.0,0.5117375068366528,1.0,0.0,0.20540167888005575,0.6666666666666666,1.0,1.0,0.3625674992799759,1.0,0.0,0.5097399428486824,1.0,0.0,0.0,0.3875577615367042,1.0,0.0,0.4232341597477595,1.0,0.0,0.0,0.41972850561141967,1.0,0.0,0.4395857070173536,1.0,0.0,0.0,0.4728059768676758,1.0,0.0,0.3139899931848049,1.0,0.0,0.0,0.3641842944281442,0.5714285714285714,0.0,0.4499469995498657,1.0,0.0,0.0,0.38189248740673065,0.6,0.0,0.3865640163421631,1.0,0.0,0.0,1.0,0.41889747977256775,0.0,0.0,1.0,0.27340251207351685,0.0,0.0,1.0,0.5919450223445892,0.0,0.0,1.0,0.4124450186888377,0.0,0.0,0.0,0.6283000111579895,1.0,1.3046598434448242,1.0,0.5445974916219711,0.0,0.0,0.875,0.523585632443428,0.0,0.0,1.0,0.5063893832266331,0.0,0.0,1.0,0.5532705217599869,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875
40,441,0.3426799923181534,1.3033249974250793,0.3256549537181854,0.6513099074363708,0.19604798182845115,0.9802399091422558,0.18765198290348054,0.9382599145174026,0.3681466579437256,11.11111111111111,0.33557333548863727,0.0,0.3916083673636119,0.0,0.3221890912814574,0.0,0.3738337457180023,20.0,0.35378625243902206,0.0,0.28043688274919987,11.11111111111111,0.32160954448309814,8.695652173913043,0.3543366442124049,0.6666666666666666,0.0,0.47296669085820514,1.0,0.0,0.0,0.4429500699043274,1.0,0.0,0.35155249759554863,1.0,0.0,0.0,0.47932831446329754,1.0,0.0,0.4334180176258087,0.8,1.0,1.0,0.3154516700241301,1.0,0.0,0.3708393778651953,0.875,0.0,0.0,0.38395350575447085,1.0,0.0,0.5529456734657288,1.0,0.0,0.0,0.37092301845550535,1.0,0.0,0.3316650092601776,1.0,0.0,0.0,0.3352117942912238,0.5714285714285714,0.0,0.536694997549057,1.0,0.0,0.0,0.3127835035324097,0.6,0.0,0.3736560046672821,1.0,0.0,0.0,1.0,1.5754849314689636,0.0,0.0,1.0,0.44742752611637115,0.0,0.0,1.0,0.5119949579238892,0.0,0.0,0.8,0.6371120631694793,0.0,0.0,0.0,0.9773250222206116,1.0,1.8844749927520752,1.0,0.591247484087944,0.0,0.0,1.0,0.4288292910371508,0.0,0.0,0.8888888888888888,0.4336588846312629,0.0,0.0,0.9090909090909091,0.3688868257132443,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,2.5,0.25,2.25,4.0,2.0,0.36363636363636365,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875
42,443,0.6754999756813049,2.7309998273849487,0.5284999907016754,1.0569999814033508,0.35059998333454134,1.7529999166727066,0.33940000236034396,1.6970000118017197,0.457333376010259,20.0,0.7569999943176905,0.0,0.4820000131924947,17.647058823529413,0.41609091379425744,14.285714285714285,0.7865000665187836,0.0,0.6089999973773956,14.285714285714285,0.43699999898672104,18.181818181818183,0.47599999742074445,8.695652173913043,0.3865555276473363,0.7777777777777778,0.0,0.4121428642954145,0.42857142857142855,4.0,4.0,0.6219999939203262,1.0,0.0,0.4545000195503235,1.0,0.0,0.0,0.3214999884366989,1.0,0.0,0.4921999841928482,0.8,1.0,1.0,0.3951111204094357,1.0,0.0,0.5513333727916082,1.0,0.0,0.0,0.5036999925971031,1.0,0.0,0.5953333030144373,0.7777777777777778,1.0,1.0,0.5532000362873077,1.0,0.0,0.5767499841749668,1.0,0.0,0.0,0.3955624862574041,0.5625,0.0,0.5712857288973672,0.7142857142857143,1.0,1.0,0.5070952425400416,0.5238095238095238,0.0,0.5576666858461168,1.0,0.0,0.0,0.6,1.0041999459266662,0.0,0.0,0.6666666666666666,0.6343332529067993,0.0,0.0,1.0,0.8795000314712524,0.0,0.0,0.6666666666666666,0.937333345413208,0.0,0.0,0.0,1.1490001678466797,0.5,1.003999948501587,0.8,0.8582000195980072,0.0,0.0,0.7,0.6406999757513404,0.0,0.0,0.9230769230769231,0.6620769225634061,0.0,0.0,0.7058823529411765,0.563647066407344,0.0,0.0,1.0,0.5,0.5,4.0,1.0,0.6666666666666666,2.75,0.25,2.5,4.0,2.0,0.3333333333333333,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,6.0,1.0,0.75,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.14285714285714285,0.8571428571428571,7.0,1.0,0.875,3.0,1.1428571428571428,1.8571428571428572,7.0,2.0,0.2413793103448276
43,444,0.4790000095963478,0.9580000191926956,0.3995000123977661,0.7990000247955322,0.37740001976490023,1.887000098824501,0.25319998264312743,1.2659999132156372,0.4403333365917206,0.0,0.5396666328112284,0.0,0.4396666685740153,0.0,0.3583636405793103,0.0,0.3955000154674053,0.0,0.34424998611211777,0.0,0.3966249953955412,11.11111111111111,0.3627272586930882,12.5,0.4440000355243683,1.0,0.0,0.44733330607414246,1.0,0.0,0.0,0.5454999953508377,1.0,0.0,0.2094999998807907,1.0,0.0,0.0,0.2879999876022339,1.0,0.0,0.5092499554157257,1.0,0.0,0.0,0.39366667800479466,1.0,0.0,0.41483333706855774,1.0,0.0,0.0,0.40900000035762785,1.0,0.0,0.46728572249412537,1.0,0.0,0.0,0.4197999835014343,1.0,0.0,0.42537498474121094,1.0,0.0,0.0,0.37285714383636204,0.5714285714285714,0.0,0.4248000025749207,1.0,0.0,0.0,0.3736000031232834,0.6,0.0,0.39719998836517334,1.0,0.0,0.0,1.0,0.8419999778270721,0.0,0.0,1.0,0.4349999725818634,0.0,0.0,1.0,0.6820000112056732,0.0,0.0,1.0,0.6403332948684692,0.0,0.0,0.0,1.031999945640564,1.0,0.6809999942779541,1.0,0.6219999492168427,0.0,0.0,1.0,0.53428572842053,0.0,0.0,0.9,0.5191999986767769,0.0,0.0,0.8461538461538461,0.49892308047184575,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,2.5,0.25,2.25,4.0,2.0,0.36363636363636365,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.2,0.8,5.0,1.0,0.8333333333333334,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0
44,445,1.0401999652385712,2.0803999304771423,1.179682433605194,2.359364867210388,0.6168730020523071,3.0843650102615356,0.5831149637699127,2.9155748188495636,0.4954533576965332,20.0,0.5483850042025248,0.0,0.5786799788475037,0.0,0.5241495208306746,0.0,0.6903700605034828,11.11111111111111,0.5609274804592133,25.0,0.45959560573101044,0.0,0.5083172781900926,16.0,0.8246198892593384,1.0,0.0,1.0041283170382183,1.0,0.0,0.0,0.7086274921894073,1.0,0.0,0.3468249887228012,1.0,0.0,0.0,0.5019966860612234,1.0,0.0,0.6631459832191468,0.8,1.0,1.0,0.5542454421520233,0.9090909090909091,0.0,0.9961174428462982,1.0,0.0,0.0,0.6590063382278789,0.9090909090909091,1.0,0.7780499798910958,1.0,0.0,1.0,0.6232249975204468,1.0,0.0,0.5964881218969822,1.0,0.0,0.0,0.5735885777643749,0.5714285714285714,0.0,0.6162050127983093,1.0,0.0,0.0,0.5216085106134415,0.6,0.0,0.6315629839897156,1.0,0.0,0.0,0.75,1.0952075347304344,0.0,0.0,1.0,1.1320951879024506,0.0,0.0,1.0,0.7722624838352203,0.0,0.0,1.0,0.9145300587018331,0.0,0.0,0.0,2.3859899044036865,1.0,1.6232949495315552,1.0,0.8603249788284302,0.0,0.0,0.875,0.7517243698239326,0.0,0.0,1.0,0.8512181341648102,0.0,0.0,0.9090909090909091,0.812667728825049,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.4,0.6,5.0,1.0,0.7142857142857143,1.0,0.16666666666666666,0.8333333333333334,6.0,1.0,0.8571428571428571,1.0,0.16666666666666666,0.8333333333333334,6.0,1.0,0.8571428571428571,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.2857142857142857,0.7142857142857143,7.0,1.0,0.7777777777777778
46,447,1.4572548866271973,2.9145097732543945,1.7810100317001343,3.5620200634002686,0.8040859758853912,4.020429879426956,0.8379410147666931,4.189705073833466,0.7298916776974996,0.0,0.6249001026153564,0.0,1.219746728738149,12.5,0.7504704621705142,14.285714285714285,0.7215462625026703,11.11111111111111,0.592225007712841,0.0,0.6375193484127522,10.0,0.6307540942322124,8.695652173913043,1.1114148795604706,1.0,0.0,1.1398099263509114,1.0,0.0,0.0,1.235564947128296,1.0,0.0,0.8846525251865387,1.0,0.0,0.0,0.9741549491882324,1.0,0.0,1.1703175604343414,1.0,0.0,0.0,0.8570072385999892,1.0,0.0,0.9436833361784617,1.0,0.0,0.0,0.7683122428980741,1.0,0.0,0.8189387544989586,0.875,1.0,1.0,0.8771180272102356,1.0,0.0,0.7894499972462654,1.0,0.0,0.0,0.6890607284648078,0.5714285714285714,0.0,0.6934210300445557,1.0,0.0,0.0,0.4858479102452596,0.5,0.0,0.6901021876505443,0.7142857142857143,2.0,2.0,1.0,2.3414324522018433,0.0,0.0,1.0,1.1927601099014282,0.0,0.0,1.0,1.295042335987091,0.0,0.0,1.0,1.1600133180618286,0.0,0.0,0.0,1.0106026083230972,1.0,2.1607398986816406,1.0,1.163199931383133,0.0,0.0,1.0,0.8760000211851937,0.0,0.0,1.0,0.8441368788480759,0.0,0.0,0.9090909090909091,0.8423295657743107,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,2.5,0.25,2.25,4.0,2.0,0.36363636363636365,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,3.4285714285714284,0.8571428571428571,2.5714285714285716,7.0,2.0,0.23333333333333334
49,450,0.4898349940776825,0.979669988155365,0.3755900338292122,0.7511800676584244,0.2621320441365242,1.310660220682621,0.23020797371864318,1.151039868593216,0.40576495230197906,11.11111111111111,0.44950001686811447,12.5,0.4625032842159271,22.22222222222222,0.4029959135434844,0.0,0.39580378867685795,20.0,0.3761662542819977,25.0,0.3661456312984228,27.27272727272727,0.4022013653408397,16.0,0.5431966682275137,1.0,0.0,0.3635437823832035,0.75,1.0,1.0,0.46407248079776764,1.0,0.0,0.3131275177001953,1.0,0.0,0.0,0.28765252232551575,1.0,0.0,0.4887762740254402,1.0,0.0,0.0,0.4198899765809377,1.0,0.0,0.442876656850179,1.0,0.0,0.0,0.41586138849908655,0.9090909090909091,0.0,0.4859749972820282,1.0,0.0,0.0,0.32780428869383677,0.8571428571428571,1.0,0.268367786374357,0.8888888888888888,1.0,2.0,0.3255011715433177,0.5294117647058824,0.0,0.4061891734600067,0.8333333333333334,1.0,1.0,0.3529131764715368,0.5454545454545454,0.0,0.35225334639350575,0.8333333333333334,1.0,1.0,0.5,0.4371638260781765,0.0,0.0,0.75,0.5456949546933174,0.0,0.0,1.0,0.5516150295734406,0.0,0.0,1.0,0.5170499682426453,0.0,0.0,0.0,0.7696748375892639,1.0,0.5872649550437927,0.5454545454545454,0.41169591959227214,0.0,0.0,0.7692307692307693,0.40991576589070833,0.0,0.0,0.6923076923076923,0.509951549080702,0.0,0.0,0.7333333333333333,0.42822867383559543,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.42857142857142855,0.5714285714285714,7.0,1.0,0.7
50,451,0.4055749550461769,0.8111499100923538,0.43112750723958015,0.8622550144791603,0.3393210217356682,1.696605108678341,0.29559397995471953,1.4779698997735977,0.49958497285842896,20.0,0.6593250036239624,0.0,0.5821149945259094,12.5,0.6246463250030171,0.0,0.4198799878358841,11.11111111111111,0.4944174885749817,0.0,0.4618000015616417,11.11111111111111,0.4489127370444211,8.695652173913043,0.6702124774456024,1.0,0.0,0.7028166651725769,1.0,0.0,0.0,0.7738699913024902,1.0,0.0,0.6908024847507477,1.0,0.0,0.0,0.7653775811195374,1.0,0.0,0.6633329808712005,0.8,1.0,1.0,0.541602783732944,1.0,0.0,0.8794549802939097,1.0,0.0,0.0,0.6107420116662979,1.0,0.0,0.718224972486496,0.875,1.0,1.0,0.6518949925899505,1.0,0.0,0.8189483218722873,0.8888888888888888,1.0,1.0,0.5439717897347042,0.5714285714285714,0.0,0.8929410934448242,1.0,0.0,0.0,0.5125577368519523,0.5454545454545454,0.0,0.6829407811164856,0.8333333333333334,1.0,1.0,1.0,0.8130699992179871,0.0,0.0,1.0,0.7504549920558929,0.0,0.0,1.0,0.8234399259090424,0.0,0.0,1.0,0.8321983218193054,0.0,0.0,0.0,0.7146924287080765,1.0,1.7034400701522827,1.0,1.0121000856161118,0.0,0.0,1.0,0.6209157024111066,0.0,0.0,1.0,0.7578583161036173,0.0,0.0,1.0,0.7152913321148265,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.2857142857142857,0.7142857142857143,7.0,1.0,0.7777777777777778
51,452,0.617670115083456,1.235340230166912,0.6349575221538544,1.2699150443077087,0.3955170139670372,1.977585069835186,0.3762000098824501,1.8810000494122505,0.4039316674073537,0.0,0.4874400521318118,0.0,0.5697333216667175,22.22222222222222,0.3560281829400496,0.0,0.4840000160038471,20.0,0.377408754080534,0.0,0.440824368968606,11.11111111111111,0.3896668160503561,8.695652173913043,0.6416849493980408,1.0,0.0,0.39300626516342163,0.75,1.0,1.0,0.4579650014638901,1.0,0.0,0.292440007130305,0.6666666666666666,1.0,1.0,0.4542650282382965,1.0,0.0,0.8690637201070786,1.0,0.0,0.0,0.41733056637975907,1.0,0.0,0.5081074784199396,1.0,0.0,0.0,0.3342250057242133,0.9090909090909091,0.0,0.5240885743073055,1.0,0.0,0.0,0.5066899687051774,1.0,0.0,0.48924625664949417,1.0,0.0,0.0,0.508621556194205,0.5263157894736842,0.0,0.6311635800770351,0.8571428571428571,1.0,1.0,0.40152899771928785,0.6,0.0,0.5202160060405732,1.0,0.0,0.0,1.0,0.6962874531745911,0.0,0.0,1.0,0.17226750403642654,0.0,0.0,1.0,0.5702000260353088,0.0,0.0,1.0,0.7107583284378052,0.0,0.0,0.0,0.7307325601577759,1.0,0.2900499999523163,1.0,0.6274187713861465,0.0,0.0,0.8888888888888888,0.3701000048054589,0.0,0.0,0.8888888888888888,0.5993616614076827,0.0,0.0,0.8333333333333334,0.505507905036211,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.4,0.6,5.0,1.0,0.7142857142857143,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0
